price,bath,balcony,bhk,price_per_sqft,new_total_sqft,site_location
80,3,1,3,5308.560053,1507,Hadapsar Industrial Estate
57,2,2,2,4913.793103,1160,Hingne Khurd
70,3,1,3,5833.333333,1200,Jangali Maharaj Road
50,2,3,2,5208.333333,960,Kalyani Nagar
46,2,2,2,4505.386876,1021,Karve Nagar
129,4,2,3,5966.614709,2162.03,Karve Road
36,2,1,2,3380.28169,1065,Kasba Peth
10.25,1,1,1,2562.5,400,Katraj
75,2,1,3,5119.453925,1465,Khadaki
41,2,1,2,4555.555556,900,Khadki
95,3,2,3,5277.777778,1800,Kharadi
83,2,2,2,7063.829787,1175,Kondhwa
225,4,2,3,13374.94427,6729,Kondhwa Budruk
225,4,1,4,24000,1500,Kondhwa Khurd
59,2,0,2,5619.047619,1050,Koregaon Park
40.43,2,2,3,2887.857143,1400,Kothrud
150,3,1,3,9090.909091,1650,Law College Road
97,3,2,3,5309.250137,1827,Laxmi Road
122,4,2,3,6321.243523,1930,Lulla Nagar
37,2,1,2,4190.260476,883,Mahatma Gandhi Road
16.75,1,1,1,3045.454545,550,Mangalwar peth
40.44,2,1,3,2888.571429,1400,Manik Bagh
225,4,1,4,22962.96296,1350,Market yard
38.69,2,3,3,2999.224806,1290,Model colony
59,3,2,3,5778.648384,1021,Mukund Nagar
55,2,1,2,4749.568221,1158,Mundhawa
99,4,1,5,8250,1200,Nagar Road
135,2,2,3,9642.857143,1400,Nana Peth
200,3,0,4,8333.333333,2400,Narayan Peth
57.9,2,1,3,4825,1200,Narayangaon
125,3,2,3,8223.684211,1520,Navi Peth
38.46,1,0,1,4949.80695,777,Padmavati
177,3,2,3,6531.365314,2710,Parvati Darshan
57,2,2,2,4956.521739,1150,Pashan
37,2,2,2,3360.58129,1101,Paud Road
110,2,3,3,9166.666667,1200,Pirangut
92,2,1,2,7348.242812,1252,Prabhat Road
85,3,2,3,5151.515152,1650,Pune Railway Station
80,2,2,2,6299.212598,1270,Rasta Peth
70,2,1,2,7056.451613,992,Raviwar Peth
85,3,2,3,4250,2000,Sadashiv Peth
34.5,2,2,2,3863.381859,893,Sahakar Nagar
41.49,2,1,3,3859.534884,1075,Salunke Vihar
150,7,0,7,4687.5,3200,Sasson Road
42,2,1,2,3529.411765,1190,Satara Road
60,2,0,3,7500,800,Senapati Bapat Road
63,3,3,3,3472.987872,1814,Shaniwar Peth
98,3,2,3,7000,1400,Shivaji Nagar
225,6,3,5,18000,1400,Shukrawar Peth
56,2,0,3,4166.666667,1344,Sinhagad Road
225,5,3,4,8796.296296,5400,Somwar Peth
95,3,2,3,5154.639175,1843,Swargate
32,2,1,2,2811.950791,1138,Tilak Road
70,2,2,3,4682.274247,1495,Uruli Devachi
19,2,1,2,2159.090909,880,Vadgaon Budruk
74,3,1,3,5300.859599,1396,Wadgaon Sheri
119,2,3,3,7391.304348,1610,Viman Nagar
55,2,2,2,5238.095238,1050,Vishrant Wadi
43.71,2,2,3,3100,1410,Wagholi
37.8,2,2,2,3600,1050,Wakadewadi
85,2,1,3,6488.549618,1310,Wanowrie
58,2,2,2,5253.623188,1104,Warje
67,2,1,2,5751.072961,1165,Yerawada
44,2,2,2,4284.323272,1027,Alandi Road
60,2,3,2,4580.152672,1310,Ambegaon Budruk
52,2,2,2,4942.965779,1052,Anandnagar
56,3,2,3,3825.136612,1464,Aundh
45,2,2,2,4500,1000,Aundh Road
225,3,2,3,13392.85714,2240,Balaji Nagar
38.08,2,1,2,3311.304348,1150,Baner
70.67,3,1,3,3500.247647,2019,Baner road
31,2,1,2,3144.016227,986,Bhandarkar Road
145,1,1,1,10740.74074,1350,Bhavani Peth
140,8,2,8,17500,800,Bibvewadi
95,4,2,3,5018.489171,1893,Bopodi
56,3,2,3,4248.861912,1318,Budhwar Peth
58,2,2,3,4377.358491,1325,Bund Garden Road
33,2,1,2,4125,800,Camp
42.25,3,2,3,3250,1300,Chandan Nagar
60,2,2,3,4615.384615,1300,Dapodi
52,2,1,2,5148.514851,1010,Deccan Gymkhana
75,2,3,2,5952.380952,1260,Dehu Road
170,4,0,4,6800,2500,Dhankawadi
165,3,1,3,10855.26316,1520,Dhayari Phata
85,3,2,3,5105.105105,1665,Dhole Patil Road
80,3,2,3,4444.444444,1800,Erandwane
75,2,1,2,6265.66416,1197,Fatima Nagar
45,2,2,2,4285.714286,1050,Fergusson College Road
194,4,2,5,21318.68132,910,Ganesh Peth
68,2,1,3,5479.452055,1241,Ganeshkhind
62,2,3,3,3956.604978,1567,Ghorpade Peth
110,3,1,3,6296.5083,1747,Ghorpadi
55,2,2,3,3728.813559,1475,Gokhale Nagar
70,4,1,4,11666.66667,600,Gultekdi
225,4,2,3,26246.71916,1524,Guruwar peth
51,2,1,2,5204.081633,980,Hadapsar
58,2,1,2,6004.140787,966,Hadapsar Industrial Estate
185,3,2,4,7838.983051,2360,Hingne Khurd
62,2,1,2,5575.539568,1112,Jangali Maharaj Road
16,1,1,2,2909.090909,550,Kalyani Nagar
90,3,3,3,5113.636364,1760,Karve Nagar
113,2,3,3,6174.863388,1830,Karve Road
67.77,2,1,2,5767.659574,1175,Kasba Peth
41,2,1,2,3489.361702,1175,Katraj
45,2,2,2,4390.243902,1025,Khadaki
80,2,1,2,6493.506494,1232,Khadki
57,2,2,2,5643.564356,1010,Kharadi
60,2,2,2,4713.275727,1273,Kondhwa
102,2,2,2,6415.09434,1590,Kondhwa Budruk
58.5,2,1,2,5318.181818,1100,Kondhwa Khurd
65,2,1,3,5191.693291,1252,Koregaon Park
222,5,3,4,8489.483748,2615,Kothrud
140,6,2,5,11666.66667,1200,Law College Road
77.9,2,1,2,5892.586989,1322,Laxmi Road
60,1,1,1,6000,1000,Lulla Nagar
117,3,2,3,6666.666667,1755,Mahatma Gandhi Road
46,2,2,2,4052.863436,1135,Mangalwar peth
180,10,2,8,15000,1200,Manik Bagh
125,4,1,4,10416.66667,1200,Market yard
85.5,2,2,2,6785.714286,1260,Model colony
225,5,2,5,12153.84615,3250,Mukund Nagar
225,4,2,4,15714.28571,3500,Mundhawa
110,6,2,5,9166.666667,1200,Nagar Road
53,2,1,3,4818.181818,1100,Nana Peth
65,3,1,3,4980.842912,1305,Narayan Peth
50,2,1,2,4045.307443,1236,Narayangaon
45,1,2,2,4000,1125,Navi Peth
32.25,2,2,2,3000,1075,Padmavati
85,3,2,3,4250,2000,Parvati Darshan
60,5,1,8,7772.020725,772,Pashan
110,6,0,6,3666.703334,2999.97,Paud Road
42,2,2,2,3652.173913,1150,Pirangut
225,4,1,4,16666.66667,1440,Prabhat Road
43.4,2,1,2,4000,1085,Pune Railway Station
165,3,0,3,9243.697479,1785,Rasta Peth
225,4,3,3,12121.21212,2475,Raviwar Peth
120,4,2,3,6217.61658,1930,Sadashiv Peth
70,4,1,2,11666.66667,600,Sahakar Nagar
45,1,0,2,5625,800,Salunke Vihar
110,3,2,4,4489.795918,2450,Sasson Road
120,4,0,4,10000,1200,Satara Road
122,3,3,3,6354.166667,1920,Senapati Bapat Road
34.2,2,2,2,3152.073733,1085,Shaniwar Peth
50.4,1,2,1,6631.578947,760,Shivaji Nagar
80,2,3,2,6661.115737,1201,Shukrawar Peth
97,3,2,3,6006.19195,1615,Sinhagad Road
70,2,2,2,5430.56633,1289,Somwar Peth
100,4,2,3,5022.601708,1991,Swargate
80,2,2,2,5809.7313,1377,Tilak Road
225,3,2,3,19444.44444,2880,Uruli Devachi
200,3,2,3,10570.82452,1892,Vadgaon Budruk
225,3,3,3,15992.64706,2176,Wadgaon Sheri
32.82,1,0,1,4950.226244,663,Viman Nagar
33.65,2,1,2,2888.412017,1165,Vishrant Wadi
225,4,1,3,9566.685425,3554,Wagholi
45.5,2,1,2,3611.111111,1260,Wakadewadi
39,2,1,2,3561.643836,1095,Wanowrie
65,2,2,2,6190.47619,1050,Warje
50,2,2,2,4251.70068,1176,Yerawada
115,3,2,3,6385.341477,1801,Alandi Road
55,2,3,2,4182.509506,1315,Ambegaon Budruk
46,2,2,2,3852.596315,1194,Anandnagar
125,2,1,2,5208.333333,2400,Aundh
53,2,3,3,4051.987768,1308,Aundh Road
225,4,2,4,14352.94118,4250,Balaji Nagar
116,6,2,3,6423.03433,1806,Baner
220,4,1,4,5992.917461,3671,Baner road
140,3,2,3,6529.850746,2144,Bhandarkar Road
33.75,2,3,2,3169.014085,1065,Bhavani Peth
67,2,1,2,5560.165975,1205,Bibvewadi
40.58,2,2,2,3498.275862,1160,Bopodi
90,4,2,4,12000,750,Budhwar Peth
47,2,2,2,3936.348409,1194,Bund Garden Road
56.53,3,1,3,4710.833333,1200,Camp
69,3,3,3,4104.699584,1681,Chandan Nagar
32.64,2,1,2,2888.495575,1130,Dapodi
225,5,1,4,9221.029452,3633,Deccan Gymkhana
90,3,2,3,4883.342377,1843,Dehu Road
30.75,2,1,2,2887.323944,1065,Dhankawadi
85.52,3,2,3,4536.870027,1885,Dhayari Phata
45,2,2,2,3000,1500,Dhole Patil Road
69,2,2,2,5702.479339,1210,Erandwane
39.4,2,1,2,3499.111901,1126,Fatima Nagar
59,2,2,3,4347.826087,1357,Fergusson College Road
46.4,2,2,3,3197.794624,1451,Ganesh Peth
185,3,3,4,11562.5,1600,Ganeshkhind
55,2,1,2,5789.473684,950,Ghorpade Peth
48,2,2,2,5000,960,Ghorpadi
92,3,3,3,5661.538462,1625,Gokhale Nagar
150,4,1,3,6818.181818,2200,Gultekdi
112,2,2,3,6969.508401,1607,Guruwar peth
46.29,2,1,2,5143.333333,900,Hadapsar
38,2,2,2,3518.518519,1080,Hadapsar Industrial Estate
225,3,1,3,10869.56522,2300,Hingne Khurd
64.05,3,0,4,3750,1708,Jangali Maharaj Road
185,5,2,6,7400,2500,Kalyani Nagar
116,2,2,3,6863.905325,1690,Karve Nagar
145,3,0,5,6904.761905,2100,Karve Road
97,2,2,2,7643.814027,1269,Kasba Peth
46,2,2,2,3700.724055,1243,Katraj
84,3,2,3,4444.444444,1890,Khadaki
33.64,2,1,2,2887.553648,1165,Khadki
56.81,2,2,2,4750,1196,Kharadi
47,2,2,2,3936.348409,1194,Kondhwa
110,3,2,3,6748.466258,1630,Kondhwa Budruk
42.52,2,1,2,4000,1063,Kondhwa Khurd
39.98,2,1,2,3900.487805,1025,Koregaon Park
38,2,1,2,3561.387067,1067,Kothrud
89.63,2,1,2,6899.923018,1299,Law College Road
76,2,1,2,5658.97245,1343,Laxmi Road
44,2,2,3,3308.270677,1330,Lulla Nagar
72,2,3,3,4724.409449,1524,Mahatma Gandhi Road
153,4,2,4,6842.576029,2236,Mangalwar peth
225,3,2,3,7952.622673,2955,Manik Bagh
45.12,2,2,3,3200,1410,Market yard
76,3,3,3,4807.084124,1581,Model colony
79,2,1,2,6556.016598,1205,Mukund Nagar
95.25,2,2,3,7500,1270,Mundhawa
110,2,2,3,8130.081301,1353,Nagar Road
68,2,1,2,5666.666667,1200,Nana Peth
70,2,1,3,5600,1250,Narayan Peth
225,3,2,3,13383.24274,1950.2,Narayangaon
69,2,1,3,5963.699222,1157,Navi Peth
35.475,1,0,1,4300,825,Padmavati
40,2,2,2,4000,1000,Parvati Darshan
33,1,1,1,5481.727575,602,Pashan
225,4,0,5,30000,3000,Paud Road
66.46,2,0,2,5998.194946,1108,Pirangut
68,2,1,2,6538.461538,1040,Prabhat Road
87,2,1,2,5995.864921,1451,Pune Railway Station
40.54,2,2,2,3389.632107,1196,Rasta Peth
37.32,1,1,1,4390.588235,850,Raviwar Peth
225,3,2,3,13722.22171,2171.66,Sadashiv Peth
40,2,1,2,4444.444444,900,Sahakar Nagar
33,1,1,1,4583.333333,720,Salunke Vihar
115,3,2,3,7310.870947,1573,Sasson Road
60.8,2,1,2,5925.925926,1026,Satara Road
78,2,2,3,5571.428571,1400,Senapati Bapat Road
40.44,2,2,3,2888.571429,1400,Shaniwar Peth
147,3,1,4,7000,2100,Shivaji Nagar
48.5,2,1,2,4217.391304,1150,Shukrawar Peth
88,3,2,3,5866.666667,1500,Sinhagad Road
225,3,2,3,15833.33333,2400,Somwar Peth
225,3,2,3,20000,1200,Swargate
105,3,2,3,5865.921788,1790,Tilak Road
75,2,2,2,6666.666667,1125,Uruli Devachi
84.205,3,0,3,4600.10926,1830.5,Vadgaon Budruk
50,2,1,2,4545.454545,1100,Wadgaon Sheri
57,2,2,2,5158.371041,1105,Vishrant Wadi
46.5,2,2,2,4189.189189,1110,Wagholi
41,1,1,1,5790.960452,708,Wakadewadi
44,2,2,2,4284.323272,1027,Wanowrie
100,3,1,3,6250,1600,Warje
225,6,2,4,8007.68738,3122,Yerawada
37,2,2,2,3070.539419,1205,Alandi Road
73,2,2,3,5034.482759,1450,Ambegaon Budruk
125,4,2,4,16666.66667,750,Anandnagar
22,1,0,1,4074.074074,540,Aundh
42,2,2,2,3500,1200,Aundh Road
225,5,1,5,21666.66667,1200,Balaji Nagar
95,2,2,3,5171.475231,1837,Baner
76.01,2,1,2,5647.102526,1346,Baner road
68,2,1,2,6719.367589,1012,Bhandarkar Road
193,3,2,3,9896.42088,1950.2,Bhavani Peth
55,2,2,2,4888.888889,1125,Bibvewadi
60,2,2,3,4000,1500,Bopodi
79.9,2,1,2,6675.020886,1197,Budhwar Peth
31.37,2,2,3,2550.406504,1230,Bund Garden Road
47,2,2,2,4272.727273,1100,Camp
52,2,2,3,3326.935381,1563,Chandan Nagar
225,4,1,7,31250,2240,Dapodi
225,4,2,4,10297.66693,3729,Deccan Gymkhana
120,3,1,3,7500,1600,Dehu Road
120,3,3,3,6997.084548,1715,Dhankawadi
180,4,1,4,7500,2400,Dhayari Phata
42.5,2,2,2,3692.441355,1151,Dhole Patil Road
220,6,2,6,18333.33333,1200,Erandwane
60,2,2,2,5342.831701,1123,Fatima Nagar
69.5,2,1,2,5446.708464,1276,Fergusson College Road
77,2,3,2,5855.513308,1315,Ganesh Peth
50.79,2,2,3,3999.212598,1270,Ganeshkhind
52,2,2,2,3924.528302,1325,Ghorpade Peth
63.2,3,2,3,3950,1600,Ghorpadi
104,3,2,3,6265.060241,1660,Gokhale Nagar
58,2,3,2,4464.973056,1299,Gultekdi
90,2,1,2,9443.86149,953,Guruwar peth
60,2,3,2,4118.050789,1457,Hadapsar
65,1,1,2,6500,1000,Hadapsar Industrial Estate
76.3,2,3,3,6936.363636,1100,Hingne Khurd
33.53,2,1,3,3119.069767,1075,Jangali Maharaj Road
51,3,3,3,3517.241379,1450,Kalyani Nagar
225,6,2,5,7706.255666,5515,Karve Nagar
40,1,1,1,4210.526316,950,Karve Road
180,3,1,5,15000,1200,Kasba Peth
60,2,2,2,5923.000987,1013,Katraj
56,2,2,2,4912.280702,1140,Khadaki
220,3,3,3,10476.19048,2100,Khadki
61,3,1,3,4265.734266,1430,Kharadi
95,3,0,4,15833.33333,600,Kondhwa
77,3,2,3,4812.5,1600,Kondhwa Budruk
48,2,1,2,4033.613445,1190,Kondhwa Khurd
95,3,2,3,5846.153846,1625,Koregaon Park
53,2,2,2,4380.165289,1210,Kothrud
150,3,2,3,9287.925697,1615,Law College Road
85,2,2,2,7203.389831,1180,Laxmi Road
91,2,0,2,6066.666667,1500,Lulla Nagar
45,2,1,2,5294.117647,850,Mahatma Gandhi Road
55,2,2,2,4867.256637,1130,Mangalwar peth
38,2,2,2,4189.636163,907,Manik Bagh
90,2,3,2,6923.076923,1300,Market yard
110,3,1,3,5817.028027,1891,Model colony
78,3,3,3,4495.677233,1735,Mukund Nagar
33,2,1,3,3069.767442,1075,Mundhawa
123,4,3,7,6029.411765,2040,Nana Peth
57,3,2,3,3584.90566,1590,Narayan Peth
140,5,2,5,8750,1600,Narayangaon
55,2,3,2,4741.37931,1160,Navi Peth
55,1,1,2,5913.978495,930,Padmavati
58,2,1,2,5742.574257,1010,Parvati Darshan
68,2,2,2,5569.205569,1221,Pashan
225,4,3,4,19583.33333,2400,Paud Road
87.48,2,1,2,7895.306859,1108,Pirangut
120,4,2,4,12000,1000,Prabhat Road
70,2,1,2,5109.489051,1370,Pune Railway Station
41.5,2,1,2,4510.869565,920,Rasta Peth
79.89,2,1,2,6256.068912,1277,Raviwar Peth
38.1,2,2,2,3140.972795,1213,Sadashiv Peth
85,3,2,3,5142.165759,1653,Sahakar Nagar
140,3,3,4,5833.333333,2400,Salunke Vihar
225,5,3,4,16666.66667,3000,Sasson Road
225,4,3,4,15625,1600,Satara Road
40,2,2,3,3028.009084,1321,Senapati Bapat Road
68,3,2,3,4331.210191,1570,Shaniwar Peth
70,8,2,8,6086.956522,1150,Shivaji Nagar
44,2,3,2,4178.537512,1053,Shukrawar Peth
56,2,3,3,4226.415094,1325,Sinhagad Road
50.11,2,1,2,4286.569718,1169,Somwar Peth
90,2,1,2,7064.364207,1274,Swargate
52,2,2,2,3948.367502,1317,Tilak Road
75,2,1,2,6276.150628,1195,Uruli Devachi
137,4,0,4,4793.561931,2858,Vadgaon Budruk
35,2,2,2,3723.404255,940,Wadgaon Sheri
95.5,3,2,3,5247.252747,1820,Viman Nagar
53.6,3,3,3,3696.551724,1450,Vishrant Wadi
96.9,3,0,3,6000,1615,Wagholi
99,2,3,3,4500,2200,Wakadewadi
62.5,2,1,2,6345.177665,985,Wanowrie
33,2,1,2,2956.989247,1116,Warje
25,2,1,2,3810.97561,656,Yerawada
39.5,2,1,2,3574.660633,1105,Alandi Road
55,2,1,2,4508.196721,1220,Ambegaon Budruk
74,3,2,3,5285.714286,1400,Anandnagar
185,3,0,4,7708.333333,2400,Aundh
63,3,0,3,7411.764706,850,Aundh Road
35,2,1,2,3500,1000,Balaji Nagar
80,3,3,3,4819.277108,1660,Baner
57,2,1,3,4285.714286,1330,Baner road
52,2,1,2,4463.519313,1165,Bhandarkar Road
56,2,2,2,4856.895056,1153,Bhavani Peth
45,2,2,2,3543.307087,1270,Bibvewadi
38,2,2,2,3551.401869,1070,Bopodi
85,2,2,3,5956.552207,1427,Budhwar Peth
95,2,2,3,6690.140845,1420,Bund Garden Road
130,5,0,4,8125,1600,Camp
200,2,2,2,9847.36583,2031,Chandan Nagar
90,2,1,2,6189.821183,1454,Dapodi
48.76,2,3,2,4369.175627,1116,Deccan Gymkhana
180,3,1,4,9000,2000,Dehu Road
74.03,2,1,2,5500,1346,Dhankawadi
50,2,1,2,4708.097928,1062,Dhayari Phata
25.5,1,1,1,3642.857143,700,Dhole Patil Road
99,2,1,2,7046.263345,1405,Erandwane
50,2,2,2,4545.454545,1100,Fatima Nagar
120,4,3,3,5573.618207,2153,Fergusson College Road
120,3,2,3,10000,1200,Ganesh Peth
170,3,2,3,7962.529274,2135,Ganeshkhind
47,2,1,2,4177.777778,1125,Ghorpade Peth
47.25,2,2,3,3500,1350,Ghorpadi
48,2,3,2,4494.382022,1068,Gokhale Nagar
32.9,2,1,2,3500,940,Gultekdi
32.79,2,1,2,3084.66604,1063,Guruwar peth
84.5,2,2,2,6114.327062,1382,Hadapsar
45,2,1,2,4807.692308,936,Hadapsar Industrial Estate
60,2,3,3,4285.714286,1400,Hingne Khurd
26,1,1,1,5473.684211,475,Jangali Maharaj Road
115,2,1,2,9583.333333,1200,Kalyani Nagar
65,3,3,3,4482.758621,1450,Karve Nagar
52,2,1,2,4475.043029,1162,Karve Road
48.75,2,1,2,4198.966408,1161,Kasba Peth
105,2,2,3,6468.345151,1623.29,Katraj
70,2,1,2,5555.555556,1260,Khadaki
190,3,2,4,11363.63636,1672,Khadki
225,4,2,3,8000,3000,Kharadi
70,2,0,3,4666.666667,1500,Kondhwa
34.545,1,0,1,4900,705,Kondhwa Budruk
200,6,2,5,12121.21212,1650,Kondhwa Khurd
200,3,3,3,10000,2000,Koregaon Park
225,1,0,1,14388.0597,1675,Kothrud
150,3,2,3,12500,1200,Law College Road
46.2,2,2,2,4200,1100,Laxmi Road
56,2,3,3,4000,1400,Lulla Nagar
155,3,2,3,6867.523261,2257,Mahatma Gandhi Road
56.5,2,2,2,4900.260191,1153,Mangalwar peth
56.86,2,1,2,4750.208855,1197,Manik Bagh
90,2,2,2,7826.086957,1150,Market yard
40,1,1,1,6722.689076,595,Model colony
110,3,1,3,5988.023952,1837,Mukund Nagar
190,4,2,4,5066.666667,3750,Mundhawa
91.86,3,3,3,5019.672131,1830,Nagar Road
115,3,3,3,6705.539359,1715,Nana Peth
35,2,1,2,3608.247423,970,Narayan Peth
148,3,2,4,12333.33333,1200,Narayangaon
95.75,5,1,4,3546.296296,2700,Navi Peth
225,4,2,3,7299.270073,5480,Padmavati
135,5,1,4,5625,2400,Parvati Darshan
135,4,2,4,4440.789474,3040,Pashan
66,2,1,2,5650.684932,1168,Paud Road
36.54,2,2,2,3150,1160,Pirangut
75,3,2,3,5000,1500,Prabhat Road
72,2,1,2,12000,600,Pune Railway Station
225,7,3,8,20833.33333,1200,Rasta Peth
25.4,2,1,2,2988.235294,850,Raviwar Peth
39,2,2,2,4171.122995,935,Sadashiv Peth
225,5,1,5,19583.33333,1200,Sahakar Nagar
49,1,1,1,7492.35474,654,Salunke Vihar
180,3,1,3,10909.09091,1650,Sasson Road
225,5,0,3,8822.489392,5656,Satara Road
33,2,1,2,2538.461538,1300,Senapati Bapat Road
60,2,1,2,6315.789474,950,Shaniwar Peth
54,3,2,3,4320,1250,Shivaji Nagar
42.87,2,1,2,3999.067164,1072,Shukrawar Peth
65,2,2,3,4561.403509,1425,Sinhagad Road
42.09,1,0,2,3612.875536,1165,Somwar Peth
69.49,2,2,3,4999.280576,1390,Swargate
78,3,2,3,5165.562914,1510,Tilak Road
90,2,2,2,6896.551724,1305,Uruli Devachi
170,6,2,6,14166.66667,1200,Vadgaon Budruk
32,2,2,2,3695.150115,866,Wadgaon Sheri
84.5,2,1,2,6864.337937,1231,Viman Nagar
45,2,3,3,3308.823529,1360,Vishrant Wadi
138,3,3,3,5520,2500,Wagholi
55,2,3,2,4824.561404,1140,Wakadewadi
30,1,1,1,5714.285714,525,Wanowrie
64.5,2,1,2,4980.694981,1295,Warje
45.75,2,2,2,4485.294118,1020,Yerawada
225,4,2,4,7477.16895,3504,Alandi Road
50,1,0,2,4166.666667,1200,Ambegaon Budruk
41,2,1,2,3727.272727,1100,Anandnagar
225,4,3,4,10586.49164,4723,Aundh
37,2,2,2,4512.195122,820,Aundh Road
225,4,1,4,11003.42075,3508,Balaji Nagar
225,4,2,4,10810.81081,3700,Baner
70,2,2,2,5169.867061,1354,Baner road
225,3,2,4,10191.60212,2453,Bhandarkar Road
51.8,2,1,2,4488.734835,1154,Bhavani Peth
92,2,3,3,5476.190476,1680,Bibvewadi
60,2,2,2,4979.253112,1205,Bopodi
86,2,2,3,6142.857143,1400,Budhwar Peth
150,3,1,3,9230.769231,1625,Bund Garden Road
73,3,1,3,4866.666667,1500,Camp
80,2,3,3,5263.157895,1520,Chandan Nagar
65,3,1,2,5000,1300,Dapodi
47,2,2,2,4086.956522,1150,Deccan Gymkhana
109,3,3,3,6186.1521,1762,Dehu Road
58,2,2,2,5030.355594,1153,Dhankawadi
223,4,1,4,8415.09434,2650,Dhayari Phata
47,2,2,3,3481.481481,1350,Dhole Patil Road
56,2,2,2,5894.736842,950,Erandwane
225,3,3,3,9408.194234,3295,Fatima Nagar
80.5,3,3,3,5313.531353,1515,Fergusson College Road
30,2,2,2,2727.272727,1100,Ganesh Peth
65,2,2,2,5200,1250,Ganeshkhind
120,2,0,2,10000,1200,Ghorpade Peth
95,8,3,7,3800,2500,Ghorpadi
100,4,2,4,8333.333333,1200,Gokhale Nagar
51.5,2,2,3,3800.738007,1355,Gultekdi
39.14,3,1,3,3510.313901,1115,Guruwar peth
45,3,2,3,3529.411765,1275,Hadapsar
170,3,2,3,8288.639688,2051,Hadapsar Industrial Estate
99,2,2,3,6734.693878,1470,Hingne Khurd
70,2,3,3,4516.129032,1550,Jangali Maharaj Road
73,2,1,3,5748.031496,1270,Kalyani Nagar
111,4,2,4,5238.319962,2119,Karve Nagar
170,3,3,3,10625,1600,Karve Road
50,2,2,3,3787.878788,1320,Kasba Peth
165,3,2,3,6586.826347,2505,Katraj
54,2,1,3,3829.787234,1410,Khadaki
70,2,3,2,5833.333333,1200,Khadki
86.96,2,1,3,5100.293255,1705,Kharadi
48,2,1,2,4824.120603,995,Kondhwa
52,2,1,2,4810.360777,1081,Kondhwa Budruk
46,2,2,2,3852.596315,1194,Kondhwa Khurd
30.24,1,1,1,4998.347107,605,Koregaon Park
25,1,1,1,4409.171076,567,Kothrud
225,3,2,2,16006.98487,1718,Law College Road
70.385,2,0,3,4990.074442,1410.5,Laxmi Road
135,5,1,3,22500,600,Lulla Nagar
105,3,2,3,6122.44898,1715,Mahatma Gandhi Road
225,5,2,4,8421.709295,3206,Mangalwar peth
225,4,2,4,15666.66667,1500,Manik Bagh
120,3,2,3,6500.541712,1846,Market yard
90,3,1,3,15000,600,Model colony
56,2,3,2,5517.241379,1015,Mukund Nagar
225,8,2,4,59770.11494,4350,Mundhawa
36,2,1,2,3272.727273,1100,Nagar Road
125,4,2,3,6361.323155,1965,Nana Peth
45.9,2,2,2,4495.592556,1021,Narayan Peth
67.65,2,1,2,5500,1230,Narayangaon
55,2,2,2,4365.079365,1260,Navi Peth
225,4,1,4,29166.66667,2400,Padmavati
114,4,1,3,6019.007392,1894,Parvati Darshan
225,4,2,6,15533.33333,1500,Pashan
131,3,2,3,6717.948718,1950,Paud Road
66,2,3,2,5361.49472,1231,Pirangut
58,2,1,2,4692.556634,1236,Prabhat Road
120,3,0,4,6666.666667,1800,Pune Railway Station
135,3,2,3,8181.818182,1650,Rasta Peth
88,3,1,5,11733.33333,750,Raviwar Peth
70,2,2,3,4851.004851,1443,Sadashiv Peth
120,4,2,4,13544.01806,886,Sahakar Nagar
68,2,1,2,7351.351351,925,Salunke Vihar
33.28,3,1,3,2550.191571,1305,Sasson Road
46.41,2,2,2,3900,1190,Satara Road
53.36,2,2,2,4155.76324,1284,Senapati Bapat Road
45,3,1,4,12857.14286,350,Shaniwar Peth
115,3,1,3,13142.85714,875,Shivaji Nagar
59,2,1,2,4452.830189,1325,Shukrawar Peth
225,5,2,6,31250,2400,Sinhagad Road
79.54,2,1,2,6723.584108,1183,Somwar Peth
100,3,2,3,5714.285714,1750,Swargate
149,4,2,4,912.1518212,16335,Tilak Road
27,1,2,1,3614.457831,747,Uruli Devachi
90,2,1,2,6706.408346,1342,Vadgaon Budruk
52,2,1,2,4672.057502,1113,Wadgaon Sheri
110,3,2,3,6329.113924,1738,Viman Nagar
90,2,2,2,7462.686567,1206,Vishrant Wadi
198,4,3,4,7096.774194,2790,Wagholi
59,2,1,2,5077.452668,1162,Wakadewadi
46,2,2,2,3852.596315,1194,Wanowrie
155,4,3,3,8346.795907,1857,Warje
115,6,2,6,3285.714286,3500,Yerawada
225,3,2,2,13613.15939,1763,Alandi Road
45.99,2,1,2,3999.130435,1150,Ambegaon Budruk
225,5,3,4,22916.66667,2400,Anandnagar
72,2,2,2,5581.395349,1290,Aundh
145,5,2,4,4254.694836,3408,Aundh Road
145,2,1,2,16111.11111,900,Balaji Nagar
70,2,0,2,6086.956522,1150,Baner
109,2,1,3,10480.76923,1040,Baner road
64.08,2,2,2,5524.137931,1160,Bhandarkar Road
27,2,2,2,3000,900,Bhavani Peth
185,3,1,4,10571.42857,1750,Bibvewadi
38.12,2,1,3,2887.878788,1320,Bopodi
160,4,2,4,7142.857143,2240,Budhwar Peth
26,2,1,2,2918.069585,891,Bund Garden Road
80,4,3,5,8000,1000,Camp
125,3,2,3,6749.460043,1852,Chandan Nagar
42,2,1,3,3174.603175,1323,Dapodi
67.5,2,1,2,4807.692308,1404,Deccan Gymkhana
60,2,2,2,4379.562044,1370,Dehu Road
48.48,2,2,3,3500.361011,1385,Dhankawadi
50,2,1,2,4428.697963,1129,Dhayari Phata
